content,cleaned_content,reviewId,userName,userImage,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
This is a good app. Transactions are seamless,this is a good app. transactions are seamless,ee88f1b5-0c79-4d40-9b5d-168670f2e840,Lizzy Megwalu,https://play-lh.googleusercontent.com/a-/ALV-UjWD1TjEgXisXhmNWgG1MZc0n1UAlj52ViH4ekQxPk1dr77UVpU,4,0,6.7.0,25/02/2026 18:54,"Thank you so much for choosing PalmPay, Lizzy! We will love to earn your 5-star rating! Do not hesitate to contact support@palmpay.com or call 02018886888 if you have any suggestions or concerns. ~ Ochanya.",25/02/2026 23:40,6.7.0,palmpay
Loan interest rate is high.,loan interest rate is high.,99a63e91-3acf-4ae0-9bd2-862e209672db,jide isaacs,https://play-lh.googleusercontent.com/a-/ALV-UjUpIX6UKEghY_RBaW83Y-UxAk2-37HxQ_LVBzF-fvRunioQ7KGT,3,0,6.8.0,25/02/2026 18:41,"Hello Jide Isaacs , we are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya.",26/02/2026 7:20,6.8.0,palmpay
"how I wish I fit rate una 0 star 😭😭😭😭😭 very useless app... I off auto renewal for my health insurance nonsense,,and una still remove my money from my account. and na my last money 😭😭😭","how i wish i fit rate una 0 star very useless app... i off auto renewal for my health insurance nonsense,,and una still remove my money from my account. and na my last money",d9a1a991-0508-444e-88c1-2bc1c2e19f44,Gift Frenzy,https://play-lh.googleusercontent.com/a/ACg8ocKcyWn1Wqpdiea23MD0ukB9ZE3n8rn7V-lnACTntH7HH6x64w=mo,1,0,,25/02/2026 18:39,Hi Gift Frenzy ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.,26/02/2026 7:23,,palmpay
trust PalmPay!,trust palmpay,fd386862-83d7-4e19-b0ea-4988a0d66c16,Precious Lilly,https://play-lh.googleusercontent.com/a/ACg8ocKDeOTiFxwX68cykCjvKAImv2C1F3cvVyvF3E4rJB_wS7MHmQ=mo,4,0,7.1.1,25/02/2026 18:25,"Hello Precious, we thank you for downloading our app. We would be glad to earn a 5-star rating from you, so please call us at 02018886888 or send us an email at support@palmpay.com with suggestions about what we can do better. Regards, Ochanya.",26/02/2026 7:31,7.1.1,palmpay
"All was going well with this app until Temu issued me some refund for some defective purchases. Palm pay refused to credit me the refund, even though Temu has processed and completed the refund. As soon as my locked savings in palm pay matures in a month time. I will deactivate my account. Even with sufficient proof, Palmpay will resist giving you your refund.","all was going well with this app until temu issued me some refund for some defective purchases. palm pay refused to credit me the refund, even though temu has processed and completed the refund. as soon as my locked savings in palm pay matures in a month time. i will deactivate my account. even with sufficient proof, palmpay will resist giving you your refund.",08f085d6-f053-44cb-9cf3-3b566feb4f22,Ephy,https://play-lh.googleusercontent.com/a-/ALV-UjW4qSXeCH4LRiuCE0kb3ZTH0bxxj5Wio5e6A9-Qnd_GdmzXPQ9S,2,159,7.1.1,25/02/2026 18:14,Hi Ephy ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.,26/02/2026 7:40,7.1.1,palmpay
You're an amazing Bank when it comes for transfer kudos to you 🤍👌🏻,you're an amazing bank when it comes for transfer kudos to you,70b3d7f9-ae9f-42dc-adbb-d26b1858e547,Abdurrahim Habib,https://play-lh.googleusercontent.com/a-/ALV-UjWNUcgeMGnbozGXDAXtszJrfBgeU-8mLxfCJX2D3usqc-ULw8XN,5,0,7.0.0,25/02/2026 18:06,,,7.0.0,palmpay
"What a great app, kudos to you.","what a great app, kudos to you.",b3659251-3446-4fd8-b045-ab6b0b4224ef,Chris Bossman,https://play-lh.googleusercontent.com/a/ACg8ocJbiDUQiNO-NBYKO_91vKzSMo36zHuTnd5KLYB1VJNig09ifw=mo,5,0,7.2.1,25/02/2026 18:05,,,7.2.1,palmpay
perfect online banking to use,perfect online banking to use,94daab9a-ff04-4cf8-a7d8-b673d668910a,Innocent Dickson,https://play-lh.googleusercontent.com/a-/ALV-UjUzoBeLjcT1mKeOaOM12oUEfVo2SjrmrbeJBPH-tyTErjvwPxQh,5,0,7.1.1,25/02/2026 18:02,,,7.1.1,palmpay
it nice download Palm pay,it nice download palm pay,0a51f506-70f0-433e-b4ae-c57cb89f2224,Friday Osas,https://play-lh.googleusercontent.com/a/ACg8ocLFrQUbz2e6ThPBNxP7BLmRyBHUW_nRDmFhDGjxgBhTJexTjA=mo,5,0,7.2.1,25/02/2026 17:56,"Hello Friday Osas ,
Thank you for downloading the PalmPay app!
We’d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.",25/02/2026 18:02,7.2.1,palmpay
very good experience,very good experience,c62db00f-20e4-4e3c-b5cc-b2596ef986ce,Praise Riman,https://play-lh.googleusercontent.com/a/ACg8ocJ8yqCFlnRcaOEhFiYDJtnZRIT7XYxfXE0ET9lMrd93QJEIWQ=mo,5,0,7.1.1,25/02/2026 17:38,"Hello Praise Riman ,
Thank you for downloading the PalmPay app!
We’d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.",25/02/2026 17:44,7.1.1,palmpay
I noticed you people always deduct 1000 daily on my palmpay account even today the same thing you keep deduct 1000 from my account a. be subscribing data to line why is it like that I don't like it pls work on my account ASAP now now,i noticed you people always deduct 1000 daily on my palmpay account even today the same thing you keep deduct 1000 from my account a. be subscribing data to line why is it like that i don't like it pls work on my account asap now now,0f3c17df-779c-4b95-8bbf-a4d2ed5077eb,Chika Nnebe,https://play-lh.googleusercontent.com/a/ACg8ocLqnhdSe2g0QXZ4zXMIZX1Sl849mysCQID8ekuHj9rR2EC7jg=mo,1,0,7.2.1,25/02/2026 17:29,Hi Chika ! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya.,26/02/2026 7:41,7.2.1,palmpay
it is very good,it is very good,84273d3e-97bf-497d-a738-372d5cfa71e8,Mary Rose,https://play-lh.googleusercontent.com/a/ACg8ocJ5DP2VV_udflupFk9DhcEb5CGT93jF2t-W38mGuwTaZYwl-Q=mo,5,0,7.2.1,25/02/2026 17:05,"Hi Mary Rose , thank you so much for your review — your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya",25/02/2026 17:46,7.2.1,palmpay
Stupid app,stupid app,64d51e47-5aac-4d6a-9cdd-1566b8e3a380,Jimmy Jimmy,https://play-lh.googleusercontent.com/a-/ALV-UjXPK44SUmft4jBw7H_BQV_l48UhMN5Qt8NdeFs9nbt4UrBCOShK,1,0,,25/02/2026 16:52,Hi Jimmy. We regret to note your experience. We would like to know what has triggered your review. Please write to us at support@palmpay.com or call 02018886888 to enable us to assist you. Thank you ~ Ochanya.,26/02/2026 7:45,,palmpay
very good bank,very good bank,8ede79ed-cef7-4da9-95c1-2ebd1f2328eb,Oluwademilade Daniel,https://play-lh.googleusercontent.com/a/ACg8ocKnLGWIPrMXy_MAW_3RztnDgkS8EdDEdubpqBA6WwjVgtyPxQ=mo,5,0,7.1.1,25/02/2026 16:33,"Hello Oluwademilade ,
Thank you for your kind review — it truly encourages us!
If you have any questions or suggestions, please don’t hesitate to reach out at support@palmpay.com or call 02018886888.
Warm regards, Ochanya",25/02/2026 17:48,7.1.1,palmpay
"palmpay is a fast reliable bank i love this app , it makes my business work faster , thank you building up this app , I really enjoy this app so much","palmpay is a fast reliable bank i love this app , it makes my business work faster , thank you building up this app , i really enjoy this app so much",c5292846-e3a1-45e4-b054-f24acce063a1,Oyinkan Ayinde,https://play-lh.googleusercontent.com/a/ACg8ocIU6qT_23kqZ6ngG2-2ClyunW2ux26BPevsau0fB0iEPWjz0Q=mo,1,0,,25/02/2026 16:13,"Thank you so much for choosing PalmPay, Oyinkan ! We will love to earn your 5-star rating! Do not hesitate to contact support@palmpay.com or call 02018886888 if you have any suggestions or concerns. ~ Ochanya.",26/02/2026 7:52,,palmpay
Palmpay is the best online Banking,palmpay is the best online banking,84c7d1b8-3f86-4bd4-a30d-a53940acb257,Hurya Yahaya,https://play-lh.googleusercontent.com/a-/ALV-UjVT_fQXNkFtUP_SKhr2nVhAUT2GzvsVaLcqQAabxY7Uf_Azlvc,5,0,7.1.1,25/02/2026 15:41,"Dear Hurya , Thank you for your amazing review. We’re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya",25/02/2026 17:57,7.1.1,palmpay
To improve on customer's service,to improve on customer's service,755c854d-bf8e-424f-9bb9-54d8322e8e4a,Moses adeleke,https://play-lh.googleusercontent.com/a/ACg8ocJ_-D4lhMJiI1J2ACL5U3kFDHo8oMDtAcY77bdQkzWGGzEzgw=mo,5,0,7.1.0,25/02/2026 15:26,"Hello Moses Adeleke . We appreciate the review. If you enjoy our app, could you please give us a 5-star rating? That would give us great encouragement. Please do not hesitate to contact us at support@palmpay.com or by phone at 02018886888 if you have any questions or recommendations. Regards~ Ochanya.",19/01/2026 10:06,7.1.0,palmpay
this palm pay it's helpful to carry out good activities like transaction,this palm pay it's helpful to carry out good activities like transaction,b212491a-6081-4db7-b32e-b62aae92a3df,Dominion Tobi,https://play-lh.googleusercontent.com/a-/ALV-UjUgWCx7RrvjLjac5FTLOTiDTKNAsLKWOfDK6GDa-MJXxR-Ku1w,5,0,7.2.1,25/02/2026 15:26,"Hi Dominion , thank you so much for your review — your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya",25/02/2026 18:07,7.2.1,palmpay
good for transaction,good for transaction,6267cb88-9569-4b35-aed6-22b29b2c8761,Nnachi Oko,https://play-lh.googleusercontent.com/a/ACg8ocJqyyzIjdaJhUwqZ2AB-obpUwbo0MccuSVTVB4OMvJ05VJF6Q=mo,1,0,7.2.1,25/02/2026 15:17,"Hello Nnachi Oko. We appreciate the review. If you enjoy our app, could you please give us a 5-star rating? That would give us great encouragement. Please do not hesitate to contact us at support@palmpay.com or by phone at 02018886888 if you have any questions or recommendations. Regards~ Ochanya.",25/02/2026 16:20,7.2.1,palmpay
excellent I am certified,excellent i am certified,25f46803-0803-464a-b59a-2cccc561d07d,Agbowo Somadina Joseph,https://play-lh.googleusercontent.com/a/ACg8ocJ2tDWMbsEWNPnPCb97yeVRXFzYyL6YFs_O-PnebhGnDo6tTg=mo,5,0,,25/02/2026 14:58,"Hello Agbowo ,
Thank you for your kind review — it truly encourages us!
If you have any questions or suggestions, please don’t hesitate to reach out at support@palmpay.com or call 02018886888.
Warm regards, Ochanya",25/02/2026 18:45,,palmpay
i don't like the app cause I have some money in it but I çant remove it,i don't like the app cause i have some money in it but i �ant remove it,37f0c0f5-0a2a-4c5e-978a-23353477f23a,Amaka Ogbu,https://play-lh.googleusercontent.com/a/ACg8ocIIXCqBaRcjk39Bktcq-IYdPT-Ox8VlJ47JS2toDtowGw8v=mo,1,0,7.2.1,25/02/2026 14:42,Hi Amaka Ogbu! We apologize for the inconvenience. Please shoot us a message at support@palmpay.com with relevant details or call our support line at 02018886888 to enable us to assist you further. Thanks ~ Ochanya,25/02/2026 16:35,7.2.1,palmpay
palmpay is sooo good 🙂❤️,palmpay is sooo good,3cb778b4-9761-41fb-ab68-1efe91d3f687,Babalola Motunrayo olamide,https://play-lh.googleusercontent.com/a/ACg8ocJZ_NBJFM3QPXAnoOcTvf6a4MGnXmAiaEnnx0apfcTaQJOciQ=mo,5,0,6.18.0,25/02/2026 14:31,"Dear Babalola, Thank you for your amazing review. We’re delighted to know that the PalmPay app meets your expectations. Should you require any assistance, please do not hesitate to contact us at 02018886888 or via the in-app chat. Kind regards, Ochanya",25/02/2026 18:48,6.18.0,palmpay
Palmpay is a good app eyaeya o 😊😊😊😊,palmpay is a good app eyaeya o,c605fa1a-98ee-4601-b540-48df494eae77,Precious Ozavize,https://play-lh.googleusercontent.com/a/ACg8ocIpDs0_MHH7X9KNliaBJc9_rDRmOgSik1MhYAMUz20u1FhoRA=mo,5,0,,25/02/2026 14:25,"Thank you for choosing PalmPay, Precious !
We’re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya",25/02/2026 18:50,,palmpay
A nice app,a nice app,bfd2c5d0-122e-404a-9365-7143703d3764,Grace Iveren,https://play-lh.googleusercontent.com/a/ACg8ocIkI4LH3vbRA0a3gM5g4s7Z1DfT7falsdLRDsJCxZYm9QD3Dw=mo,5,0,7.1.1,25/02/2026 14:19,"Hello Grace Iveren,
Thank you for downloading the PalmPay app!
We’d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.",25/02/2026 18:53,7.1.1,palmpay
"Great app but I bought a fund on PALMPAY but I can't sell and I want to sell, what do I do","great app but i bought a fund on palmpay but i can't sell and i want to sell, what do i do",e9c9aafa-dcae-4dd4-a882-9f52208eada5,Trad Bit,https://play-lh.googleusercontent.com/a/ACg8ocIwebxwqYsty0Eb45o1yA4Sk9WYBYlyCj3fRt3WzTGqVOBGSQ=mo,2,0,,25/02/2026 14:14,"Hello Trad Bit . We thank you for downloading our app. We would be glad to earn a 5-star rating from you, so please call us at 02018886888 or send us an email at support@palmpay.com with suggestions about what we can do better. Regards, Ochanya.",25/02/2026 16:38,,palmpay
they're all fake 🤥,they're all fake,95baf59f-743d-415e-baf4-0c047dd2f389,MANAGEMENT OF APPROVAL,https://play-lh.googleusercontent.com/a/ACg8ocLGtOKTJ71QwW3SGfYCK3JymWO0pW2-6TyhZnWntG_vZGYwcA=mo,1,0,,25/02/2026 14:12,Hi MANAGEMENT OF APPROVAL . We regret to note your experience. We would like to know what has triggered your review. Please write to us at support@palmpay.com or call 02018886888 to enable us to assist you. Thank you ~ Ochanya.,25/02/2026 16:55,,palmpay
Best in Fast & Reliable Transaction 👍 Top Notch In Rewards 🎩,best in fast reliable transaction top notch in rewards,cf501872-60b6-447f-b18e-8cf96d991ecb,Benny Adam,https://play-lh.googleusercontent.com/a-/ALV-UjV5FV9CmYoEEK8ZSkh7ieKUmWfUcNbgpCfx0azW-5YmYlU4TNI,5,0,7.2.1,25/02/2026 13:41,"Hi Benny , thank you so much for your review — your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya",25/02/2026 18:58,7.2.1,palmpay
this app is good for all,this app is good for all,3084ba6a-123d-4b35-8c48-43120fc6df71,Abubakar Abubakar,https://play-lh.googleusercontent.com/a-/ALV-UjWb-cNT6pDXcsoHqJABTvjWzVr1N0CRUDHhaXv9dSk7OuIL7L8,5,0,7.2.1,25/02/2026 13:06,"Thank you for choosing PalmPay, Abubakar !
We’re glad to have you on board.
If you have any suggestions or concerns, feel free to contact us at support@palmpay.com or call 02018886888.
Best regards,
Ochanya",25/02/2026 19:17,7.2.1,palmpay
very good I love the,very good i love the,3c3a91ed-ae8f-4a26-ad06-bb78a709a53e,Karen Aardsma,https://play-lh.googleusercontent.com/a/ACg8ocKMlN8XKeBP8yUbWgNnZX7BxV_r5qdkaapfFfrYy2ZcBIpMsg=mo,5,0,7.2.1,25/02/2026 12:28,"Hi Karen , thank you so much for your review — your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya",25/02/2026 19:23,7.2.1,palmpay
This is the most unprofessional online banking app I've used in my entire life and I hope y'all get cancelled,this is the most unprofessional online banking app i've used in my entire life and i hope y'all get cancelled,d67f2de1-bca0-4da8-879f-845b959e1dc7,Avwomakpa Honor,https://play-lh.googleusercontent.com/a/ACg8ocLFEa1lm22kRv3aKwbVSxmL6aNBzhgPUvZauB_VunCoASsdog=mo,1,0,7.2.1,25/02/2026 12:28,Hi Avwomakpa . We regret to note your experience. We would like to know what has triggered your review. Please write to us at support@palmpay.com or call 02018886888 to enable us to assist you. Thank you ~ Ochanya.,25/02/2026 14:20,7.2.1,palmpay
but I can't get loan,but i can't get loan,7f75592e-ae6e-440f-9436-05c45c8aff04,Samuel Ibrahimovic,https://play-lh.googleusercontent.com/a/ACg8ocLgI8fvZR9SaLq9NLxfGmpbQp41_DaDGExkY3IhrEgWYuFVfA=mo,5,0,7.2.1,25/02/2026 11:45,"Hello Samuel ,
Thank you for downloading the PalmPay app!
We’d love to hear your thoughts. Please feel free to call us on 02018886888 or send an email to support@palmpay.com with any suggestions on how we can serve you better.
Best regards, Ochanya.",25/02/2026 21:11,7.2.1,palmpay
very fast and convenient,very fast and convenient,ad8791f2-9783-4170-8bfb-0583bdc48ae0,Ozoemena Chika,https://play-lh.googleusercontent.com/a/ACg8ocJVAHg_fpDWgudbzFK7cfL3X2JpAksCLnhEIMg9_Wb76fvNKw=mo,5,0,7.2.1,25/02/2026 11:30,"Hi Ozoemena , thank you so much for your review — your feedback means a lot to us! If you have any concerns or suggestions, feel free to reach out via support@palmpay.com or call us on 02018886888. Warm regards, Ochanya",25/02/2026 21:13,7.2.1,palmpay
you guys allow the loan agent to harass customers anyhow.,you guys allow the loan agent to harass customers anyhow.,d498a88f-0bc1-4e29-9eaa-0a947d19a854,Precious Anurika,https://play-lh.googleusercontent.com/a-/ALV-UjX2y-fy1vze4rnJosfun-AaXhBliAl10d4iLUb_VeMpqEmF1QJp,2,0,7.2.1,25/02/2026 10:55,"Hello Precious, We are sorry about the experience. Flexi is a third-party service on the PalmPay app. You can reach out to them via any- Instagram: https://www.instagram.com/flexiofficialng X: u canhttps://x.com/flexi_ng Facebook: https://www.facebook.com/flexiofficialng Helpline: 02018870808 for further assistance. Thank you, Ochanya.",25/02/2026 16:02,7.2.1,palmpay
